,ents_included,FP,TP,FN,precision,recall,F1_score,k,model,augmenter,i
0,['PER'],19,176,4,0.9025641025641026,0.9777777777777777,0.9386666666666666,3,dacy_large,Male names,4
0,['PER'],16,178,2,0.9175257731958762,0.9888888888888889,0.9518716577540107,4,dacy_large,Male names,4
0,['PER'],17,179,1,0.9132653061224489,0.9944444444444445,0.9521276595744681,5,dacy_large,Male names,4
0,['PER'],20,175,5,0.8974358974358975,0.9722222222222222,0.9333333333333333,6,dacy_large,Male names,4
0,['PER'],16,179,1,0.9179487179487179,0.9944444444444445,0.9546666666666667,7,dacy_large,Male names,4
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,8,dacy_large,Male names,4
0,['PER'],22,174,6,0.8877551020408163,0.9666666666666667,0.9255319148936171,9,dacy_large,Male names,4
0,['PER'],20,176,4,0.8979591836734694,0.9777777777777777,0.9361702127659575,10,dacy_large,Male names,4
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,11,dacy_large,Male names,4
0,['PER'],18,176,4,0.9072164948453608,0.9777777777777777,0.9411764705882353,12,dacy_large,Male names,4
0,['PER'],19,176,4,0.9025641025641026,0.9777777777777777,0.9386666666666666,13,dacy_large,Male names,4
0,['PER'],17,178,2,0.9128205128205128,0.9888888888888889,0.9493333333333335,14,dacy_large,Male names,4
0,['PER'],19,177,3,0.9030612244897959,0.9833333333333333,0.9414893617021276,15,dacy_large,Male names,4
0,['PER'],23,175,5,0.8838383838383839,0.9722222222222222,0.925925925925926,16,dacy_large,Male names,4
0,['PER'],17,177,3,0.9123711340206185,0.9833333333333333,0.946524064171123,17,dacy_large,Male names,4
0,['PER'],18,175,5,0.9067357512953368,0.9722222222222222,0.938337801608579,18,dacy_large,Male names,4
0,['PER'],18,176,4,0.9072164948453608,0.9777777777777777,0.9411764705882353,19,dacy_large,Male names,4
0,['PER'],17,175,5,0.9114583333333334,0.9722222222222222,0.9408602150537634,0,dacy_large,Muslim female names,5
0,['PER'],17,174,6,0.9109947643979057,0.9666666666666667,0.9380053908355795,1,dacy_large,Muslim female names,5
0,['PER'],16,174,6,0.9157894736842105,0.9666666666666667,0.9405405405405406,2,dacy_large,Muslim female names,5
0,['PER'],17,174,6,0.9109947643979057,0.9666666666666667,0.9380053908355795,3,dacy_large,Muslim female names,5
0,['PER'],18,172,8,0.9052631578947369,0.9555555555555556,0.9297297297297298,4,dacy_large,Muslim female names,5
0,['PER'],16,175,5,0.9162303664921466,0.9722222222222222,0.9433962264150944,5,dacy_large,Muslim female names,5
0,['PER'],17,176,4,0.9119170984455959,0.9777777777777777,0.9436997319034852,6,dacy_large,Muslim female names,5
0,['PER'],17,177,3,0.9123711340206185,0.9833333333333333,0.946524064171123,7,dacy_large,Muslim female names,5
0,['PER'],17,173,7,0.9105263157894737,0.9611111111111111,0.9351351351351351,8,dacy_large,Muslim female names,5
0,['PER'],18,174,6,0.90625,0.9666666666666667,0.9354838709677419,9,dacy_large,Muslim female names,5
0,['PER'],18,173,7,0.9057591623036649,0.9611111111111111,0.9326145552560646,10,dacy_large,Muslim female names,5
0,['PER'],16,177,3,0.917098445595855,0.9833333333333333,0.9490616621983914,11,dacy_large,Muslim female names,5
0,['PER'],16,174,6,0.9157894736842105,0.9666666666666667,0.9405405405405406,12,dacy_large,Muslim female names,5
0,['PER'],17,174,6,0.9109947643979057,0.9666666666666667,0.9380053908355795,13,dacy_large,Muslim female names,5
0,['PER'],17,176,4,0.9119170984455959,0.9777777777777777,0.9436997319034852,14,dacy_large,Muslim female names,5
0,['PER'],16,176,4,0.9166666666666666,0.9777777777777777,0.946236559139785,15,dacy_large,Muslim female names,5
0,['PER'],18,173,7,0.9057591623036649,0.9611111111111111,0.9326145552560646,16,dacy_large,Muslim female names,5
0,['PER'],19,172,8,0.900523560209424,0.9555555555555556,0.9272237196765499,17,dacy_large,Muslim female names,5
0,['PER'],17,177,3,0.9123711340206185,0.9833333333333333,0.946524064171123,18,dacy_large,Muslim female names,5
0,['PER'],17,174,6,0.9109947643979057,0.9666666666666667,0.9380053908355795,19,dacy_large,Muslim female names,5
0,['PER'],17,177,3,0.9123711340206185,0.9833333333333333,0.946524064171123,0,dacy_large,Muslim male names,6
0,['PER'],16,178,2,0.9175257731958762,0.9888888888888889,0.9518716577540107,1,dacy_large,Muslim male names,6
0,['PER'],17,174,6,0.9109947643979057,0.9666666666666667,0.9380053908355795,2,dacy_large,Muslim male names,6
0,['PER'],17,177,3,0.9123711340206185,0.9833333333333333,0.946524064171123,3,dacy_large,Muslim male names,6
0,['PER'],18,175,5,0.9067357512953368,0.9722222222222222,0.938337801608579,4,dacy_large,Muslim male names,6
0,['PER'],18,174,6,0.90625,0.9666666666666667,0.9354838709677419,5,dacy_large,Muslim male names,6
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,6,dacy_large,Muslim male names,6
0,['PER'],17,174,6,0.9109947643979057,0.9666666666666667,0.9380053908355795,7,dacy_large,Muslim male names,6
0,['PER'],19,173,7,0.9010416666666666,0.9611111111111111,0.9301075268817204,8,dacy_large,Muslim male names,6
0,['PER'],18,178,2,0.9081632653061225,0.9888888888888889,0.946808510638298,9,dacy_large,Muslim male names,6
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,10,dacy_large,Muslim male names,6
0,['PER'],17,172,8,0.91005291005291,0.9555555555555556,0.932249322493225,11,dacy_large,Muslim male names,6
0,['PER'],19,173,7,0.9010416666666666,0.9611111111111111,0.9301075268817204,12,dacy_large,Muslim male names,6
0,['PER'],16,177,3,0.917098445595855,0.9833333333333333,0.9490616621983914,13,dacy_large,Muslim male names,6
0,['PER'],18,175,5,0.9067357512953368,0.9722222222222222,0.938337801608579,14,dacy_large,Muslim male names,6
0,['PER'],16,177,3,0.917098445595855,0.9833333333333333,0.9490616621983914,15,dacy_large,Muslim male names,6
0,['PER'],17,174,6,0.9109947643979057,0.9666666666666667,0.9380053908355795,16,dacy_large,Muslim male names,6
0,['PER'],19,176,4,0.9025641025641026,0.9777777777777777,0.9386666666666666,17,dacy_large,Muslim male names,6
0,['PER'],22,168,12,0.8842105263157894,0.9333333333333333,0.9081081081081082,18,dacy_large,Muslim male names,6
0,['PER'],17,176,4,0.9119170984455959,0.9777777777777777,0.9436997319034852,19,dacy_large,Muslim male names,6
0,['PER'],16,177,3,0.917098445595855,0.9833333333333333,0.9490616621983914,0,dacy_large,Unisex names,7
0,['PER'],20,174,6,0.8969072164948454,0.9666666666666667,0.93048128342246,1,dacy_large,Unisex names,7
0,['PER'],19,176,4,0.9025641025641026,0.9777777777777777,0.9386666666666666,2,dacy_large,Unisex names,7
0,['PER'],17,173,7,0.9105263157894737,0.9611111111111111,0.9351351351351351,3,dacy_large,Unisex names,7
0,['PER'],17,175,5,0.9114583333333334,0.9722222222222222,0.9408602150537634,4,dacy_large,Unisex names,7
0,['PER'],20,174,6,0.8969072164948454,0.9666666666666667,0.93048128342246,5,dacy_large,Unisex names,7
0,['PER'],16,173,7,0.9153439153439153,0.9611111111111111,0.9376693766937669,6,dacy_large,Unisex names,7
0,['PER'],17,173,7,0.9105263157894737,0.9611111111111111,0.9351351351351351,7,dacy_large,Unisex names,7
0,['PER'],18,177,3,0.9076923076923077,0.9833333333333333,0.944,8,dacy_large,Unisex names,7
0,['PER'],18,173,7,0.9057591623036649,0.9611111111111111,0.9326145552560646,9,dacy_large,Unisex names,7
0,['PER'],16,175,5,0.9162303664921466,0.9722222222222222,0.9433962264150944,10,dacy_large,Unisex names,7
0,['PER'],18,176,4,0.9072164948453608,0.9777777777777777,0.9411764705882353,11,dacy_large,Unisex names,7
0,['PER'],17,174,6,0.9109947643979057,0.9666666666666667,0.9380053908355795,12,dacy_large,Unisex names,7
0,['PER'],20,174,6,0.8969072164948454,0.9666666666666667,0.93048128342246,13,dacy_large,Unisex names,7
0,['PER'],17,175,5,0.9114583333333334,0.9722222222222222,0.9408602150537634,14,dacy_large,Unisex names,7
0,['PER'],20,171,9,0.8952879581151832,0.95,0.921832884097035,15,dacy_large,Unisex names,7
0,['PER'],20,175,5,0.8974358974358975,0.9722222222222222,0.9333333333333333,16,dacy_large,Unisex names,7
0,['PER'],18,174,6,0.90625,0.9666666666666667,0.9354838709677419,17,dacy_large,Unisex names,7
0,['PER'],19,174,6,0.9015544041450777,0.9666666666666667,0.932975871313673,18,dacy_large,Unisex names,7
0,['PER'],18,172,8,0.9052631578947369,0.9555555555555556,0.9297297297297298,19,dacy_large,Unisex names,7
